# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_downstream_gene_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
ATP8B	FBgn0037989	FBtr0339643	protein_coding	0	38	10	360	18	1	9	19	0	300	10	0	0	0	4	0	0	0	0	33	18
ATP8B	FBgn0037989	FBtr0339644	protein_coding	0	42	14	352	18	1	9	19	0	292	14	0	0	0	4	0	0	0	0	37	18
ATP8B	FBgn0037989	FBtr0339645	protein_coding	0	43	16	349	18	1	9	19	0	289	16	0	0	0	4	0	0	0	0	38	18
ATP8B	FBgn0037989	FBtr0339646	protein_coding	0	42	14	352	18	1	9	19	0	292	14	0	0	0	4	0	0	0	0	37	18
ATPCL	FBgn0020236	FBtr0300596	protein_coding	0	63	3	124	4	0	0	24	0	87	3	0	0	0	3	0	0	0	0	61	11
ATPCL	FBgn0020236	FBtr0300597	protein_coding	0	63	3	124	13	0	0	15	0	87	3	0	0	0	3	0	0	0	0	61	11
ATPCL	FBgn0020236	FBtr0300598	protein_coding	0	62	3	114	4	0	6	24	0	64	3	0	0	0	2	0	0	0	0	61	17
ATPCL	FBgn0020236	FBtr0340016	protein_coding	0	62	3	114	4	0	6	24	0	64	3	0	0	0	2	0	0	0	0	61	17
ATPsynB	FBgn0019644	FBtr0076405	protein_coding	0	11	1	66	1	0	0	48	0	13	1	0	0	0	0	0	0	0	0	11	4
ATPsynC	FBgn0039830	FBtr0085772	protein_coding	0	11	0	54	6	0	0	17	0	26	0	0	0	0	0	0	0	0	0	11	5
ATPsynC	FBgn0039830	FBtr0085773	protein_coding	0	14	0	54	6	3	5	17	0	21	0	0	0	0	0	0	0	0	0	11	5
ATPsynC	FBgn0039830	FBtr0085774	protein_coding	0	11	0	54	6	0	0	17	0	20	0	0	0	0	0	0	0	0	0	11	11
ATPsynC	FBgn0039830	FBtr0305121	protein_coding	0	15	0	54	6	3	5	17	0	21	0	0	0	0	1	0	0	0	0	11	5
ATPsynC	FBgn0039830	FBtr0305122	protein_coding	0	11	0	51	6	0	2	17	0	18	0	0	0	0	0	0	0	0	0	11	8
ATPsynC	FBgn0039830	FBtr0306237	protein_coding	0	11	0	43	0	0	0	12	0	20	0	0	0	0	0	0	0	0	0	11	11
ATPsynCF6	FBgn0016119	FBtr0084432	protein_coding	0	11	1	81	10	0	2	32	0	22	1	0	0	0	2	0	0	0	0	9	17
ATPsynCF6	FBgn0016119	FBtr0305982	protein_coding	0	11	1	81	12	0	11	30	0	12	1	0	0	0	2	0	0	0	0	9	18
ATPsynCF6	FBgn0016119	FBtr0333777	protein_coding	0	11	1	81	15	0	2	27	0	22	1	0	0	0	2	0	0	0	0	9	17
ATPsynCF6L	FBgn0035585	FBtr0073372	protein_coding	0	3	2	56	3	0	0	23	0	0	2	0	0	0	0	0	0	0	0	3	30
ATPsynD	FBgn0016120	FBtr0083727	protein_coding	0	11	0	50	4	0	0	22	0	2	0	0	0	0	1	0	0	0	0	10	22
ATPsynD	FBgn0016120	FBtr0083728	protein_coding	0	10	0	50	2	0	0	24	0	2	0	0	0	0	0	0	0	0	0	10	22
ATPsynD	FBgn0016120	FBtr0346155	protein_coding	0	10	0	50	15	0	0	11	0	2	0	0	0	0	0	0	0	0	0	10	22
ATPsynE	FBgn0038224	FBtr0082931	protein_coding	0	4	0	54	1	0	0	30	0	13	0	0	0	0	0	0	0	0	0	4	10
ATPsynE	FBgn0038224	FBtr0082932	protein_coding	0	4	0	54	1	0	4	30	0	9	0	0	0	0	0	0	0	0	0	4	10
ATPsynE	FBgn0038224	FBtr0303795	protein_coding	0	4	0	56	1	0	1	30	0	13	0	0	0	0	0	0	0	0	0	4	11
ATPsynF	FBgn0035032	FBtr0072339	protein_coding	0	3	1	31	2	0	0	22	0	3	1	0	0	0	0	0	0	0	0	3	4
ATPsynF	FBgn0035032	FBtr0072340	protein_coding	0	3	1	31	2	0	1	22	0	2	1	0	0	0	0	0	0	0	0	3	4
ATPsynG	FBgn0010612	FBtr0080167	protein_coding	0	7	0	25	3	0	2	14	0	5	0	0	0	0	1	0	0	0	0	6	1
ATPsynG	FBgn0010612	FBtr0110872	protein_coding	0	7	0	25	3	0	0	14	0	7	0	0	0	0	1	0	0	0	0	6	1
ATPsynG	FBgn0010612	FBtr0305994	protein_coding	0	6	0	28	6	0	0	14	0	7	0	0	0	0	0	0	0	0	0	6	1
ATPsynGL	FBgn0031941	FBtr0079481	protein_coding	0	13	3	69	2	0	6	30	0	1	3	0	0	0	0	0	0	0	0	13	30
ATPsynO	FBgn0016691	FBtr0083063	protein_coding	0	4	1	39	0	0	0	33	0	1	1	0	0	0	0	0	0	0	0	4	5
ATPsynbetaL	FBgn0036568	FBtr0075446	protein_coding	0	16	4	30	0	0	2	7	0	3	4	0	0	0	0	0	0	0	0	16	18
ATPsyndelta	FBgn0028342	FBtr0071438	protein_coding	0	4	0	37	1	0	0	17	0	19	0	0	0	0	1	0	0	0	0	3	1
ATPsyndelta	FBgn0028342	FBtr0332896	protein_coding	0	4	0	43	1	0	0	23	0	19	0	0	0	0	1	0	0	0	0	3	1
ATPsyndelta	FBgn0028342	FBtr0343981	protein_coding	0	4	0	74	40	0	0	15	0	19	0	0	0	0	1	0	0	0	0	3	1
ATPsynepsilonL	FBgn0051477	FBtr0082180	protein_coding	0	1	0	34	0	0	3	9	0	0	0	0	0	0	0	0	0	0	0	1	22
ATPsynepsilonL	FBgn0051477	FBtr0113408	protein_coding	0	1	0	34	0	0	3	9	0	0	0	0	0	0	0	0	0	0	0	1	22
ATPsynepsilonL	FBgn0051477	FBtr0333823	protein_coding	0	1	0	34	0	0	2	9	0	1	0	0	0	0	0	0	0	0	0	1	22
ATPsyngamma	FBgn0020235	FBtr0085539	protein_coding	0	13	0	20	1	0	0	14	0	2	0	0	0	0	1	0	0	0	0	12	4
ATPsyngamma	FBgn0020235	FBtr0085540	protein_coding	0	12	0	30	1	0	2	14	0	0	0	0	0	0	0	0	0	0	0	12	13
ATPsyngamma	FBgn0020235	FBtr0085541	protein_coding	0	12	0	21	1	0	2	14	0	0	0	0	0	0	0	0	0	0	0	12	4
ATbp	FBgn0039946	FBtr0301978	protein_coding	0	6	1	4	1	0	0	0	0	4	1	0	0	0	1	0	0	0	0	5	0
Aasdh	FBgn0027780	FBtr0089673	protein_coding	0	76	37	88	17	0	5	44	0	11	37	0	0	0	3	0	0	0	0	74	13
Aasdh	FBgn0027780	FBtr0340243	protein_coding	0	76	37	88	10	0	5	51	0	11	37	0	0	0	3	0	0	0	0	74	13
Aasdh	FBgn0027780	FBtr0340244	protein_coding	0	31	17	153	82	0	5	44	0	11	17	0	0	0	3	0	0	0	0	29	13
Aatf	FBgn0031851	FBtr0079299	protein_coding	0	19	13	23	0	0	1	4	0	3	13	0	0	0	0	0	0	0	0	19	15
Abd-B	FBgn0000015	FBtr0083381	protein_coding	0	10	1	569	18	1	16	17	0	511	1	0	0	0	2	0	0	0	0	8	8
Abd-B	FBgn0000015	FBtr0083382	protein_coding	0	9	1	517	18	0	7	17	0	461	1	0	0	0	2	0	0	0	0	8	15
Abd-B	FBgn0000015	FBtr0083383	protein_coding	0	10	1	309	18	1	10	17	0	258	1	0	0	0	2	0	0	0	0	8	7
Abd-B	FBgn0000015	FBtr0083384	protein_coding	0	18	3	125	18	4	20	17	0	48	3	0	0	0	2	0	0	0	0	13	23
Abd-B	FBgn0000015	FBtr0083385	protein_coding	0	10	1	724	30	0	13	5	0	654	1	0	0	0	3	0	0	0	0	8	24
Abd-B	FBgn0000015	FBtr0330709	protein_coding	0	11	1	308	17	1	10	17	0	258	1	0	0	0	2	0	0	0	0	9	7
Abd-B	FBgn0000015	FBtr0346764	protein_coding	0	10	1	309	18	1	10	17	0	258	1	0	0	0	2	0	0	0	0	8	7
Abd-B	FBgn0000015	FBtr0415463	protein_coding	0	18	3	125	30	4	20	5	0	48	3	0	0	0	2	0	0	0	0	13	23
Abd-B	FBgn0000015	FBtr0415464	protein_coding	0	10	1	309	30	1	10	5	0	258	1	0	0	0	2	0	0	0	0	8	7
Abd-B	FBgn0000015	FBtr0415465	protein_coding	0	21	1	658	18	12	106	17	0	511	1	0	0	0	2	0	0	0	0	8	7
Abi	FBgn0020510	FBtr0082910	protein_coding	0	31	4	89	19	0	1	20	0	32	4	0	0	0	4	0	0	0	0	27	21
Abi	FBgn0020510	FBtr0112896	protein_coding	0	30	4	88	19	0	1	20	0	31	4	0	0	0	3	0	0	0	0	27	20
Abi	FBgn0020510	FBtr0307076	protein_coding	0	31	4	89	19	0	0	20	0	33	4	0	0	0	4	0	0	0	0	27	21
Abi	FBgn0020510	FBtr0307077	protein_coding	0	32	4	88	19	0	1	20	0	32	4	0	0	0	5	0	0	0	0	27	21
Abi	FBgn0020510	FBtr0337096	protein_coding	0	31	4	89	19	0	1	20	0	32	4	0	0	0	4	0	0	0	0	27	21
Abi	FBgn0020510	FBtr0337097	protein_coding	0	31	4	89	19	0	0	20	0	33	4	0	0	0	4	0	0	0	0	27	21
Abl	FBgn0000017	FBtr0075357	protein_coding	0	38	10	437	3	1	13	0	0	404	10	0	0	0	1	0	0	0	0	36	18
Abl	FBgn0000017	FBtr0112790	protein_coding	0	38	10	444	7	1	13	3	0	404	10	0	0	0	1	0	0	0	0	36	18
Abl	FBgn0000017	FBtr0330130	protein_coding	0	38	11	436	3	1	13	0	0	403	11	0	0	0	1	0	0	0	0	36	18
Abl	FBgn0000017	FBtr0330131	protein_coding	0	38	9	438	3	1	13	0	0	405	9	0	0	0	1	0	0	0	0	36	18
Abl	FBgn0000017	FBtr0330132	protein_coding	0	38	9	438	3	1	13	0	0	405	9	0	0	0	1	0	0	0	0	36	18
Abl	FBgn0000017	FBtr0330133	protein_coding	0	38	11	436	3	1	13	0	0	403	11	0	0	0	1	0	0	0	0	36	18
Abl	FBgn0000017	FBtr0330134	protein_coding	0	38	8	439	3	1	13	0	0	406	8	0	0	0	1	0	0	0	0	36	18
Abl	FBgn0000017	FBtr0330135	protein_coding	0	38	8	439	3	1	13	0	0	406	8	0	0	0	1	0	0	0	0	36	18
Abl	FBgn0000017	FBtr0330136	protein_coding	0	38	10	437	3	1	13	0	0	404	10	0	0	0	1	0	0	0	0	36	18
Abl	FBgn0000017	FBtr0345369	protein_coding	0	38	10	444	7	1	13	3	0	404	10	0	0	0	1	0	0	0	0	36	18
Abp1	FBgn0036372	FBtr0075819	protein_coding	0	23	10	51	2	1	10	29	0	7	10	0	0	0	4	0	0	0	0	19	6
Ac13E	FBgn0022710	FBtr0074073	protein_coding	0	57	14	139	19	1	5	7	0	94	14	0	0	0	5	0	0	0	0	51	18
Ac13E	FBgn0022710	FBtr0100142	protein_coding	0	57	14	151	19	1	5	19	0	94	14	0	0	0	5	0	0	0	0	51	18
Ac13E	FBgn0022710	FBtr0332497	protein_coding	0	56	14	622	19	0	5	11	0	588	14	0	0	0	4	0	0	0	0	52	1
Ac3	FBgn0023416	FBtr0085897	protein_coding	0	33	8	95	5	1	9	0	0	77	8	0	0	0	2	0	0	0	0	30	6
Ac3	FBgn0023416	FBtr0100324	protein_coding	0	15	4	71	2	1	9	13	0	42	4	0	0	0	1	0	0	0	0	13	6
Ac76E	FBgn0004852	FBtr0074897	protein_coding	0	34	11	528	8	1	2	6	0	515	11	0	0	0	6	0	0	0	0	28	2
Ac76E	FBgn0004852	FBtr0304746	protein_coding	0	35	11	527	8	1	2	6	0	514	11	0	0	0	6	0	0	0	0	29	2
Ac78C	FBgn0024150	FBtr0301701	protein_coding	0	30	14	386	7	1	12	4	0	360	14	0	0	0	4	0	0	0	0	25	7
Ac78C	FBgn0024150	FBtr0305501	protein_coding	0	18	8	85	7	0	0	4	0	67	8	0	0	0	3	0	0	0	0	15	10
Ac78C	FBgn0024150	FBtr0330066	protein_coding	0	27	14	138	7	0	1	4	0	117	14	0	0	0	3	0	0	0	0	24	12
Ac78C	FBgn0024150	FBtr0330067	protein_coding	0	31	14	385	6	1	12	4	0	360	14	0	0	0	4	0	0	0	0	26	7
Ac78C	FBgn0024150	FBtr0333358	protein_coding	0	30	14	386	7	1	12	4	0	360	14	0	0	0	4	0	0	0	0	25	7
AcCoAS	FBgn0012034	FBtr0078413	protein_coding	0	14	5	128	10	0	2	12	0	94	5	0	0	0	1	0	0	0	0	13	11
AcCoAS	FBgn0012034	FBtr0078414	protein_coding	0	14	5	82	9	1	3	5	0	47	5	0	0	0	1	0	0	0	0	12	19
AcCoAS	FBgn0012034	FBtr0333126	protein_coding	0	14	5	117	9	0	2	5	0	94	5	0	0	0	1	0	0	0	0	13	8
Acam	FBgn0011273	FBtr0084904	protein_coding	0	9	1	45	1	0	1	19	0	0	1	0	0	0	0	0	0	0	0	9	24
Acam	FBgn0011273	FBtr0301963	protein_coding	0	12	1	62	1	3	17	19	0	0	1	0	0	0	0	0	0	0	0	9	25
Acbp1	FBgn0031992	FBtr0079640	protein_coding	0	4	0	45	6	0	0	20	0	5	0	0	0	0	0	0	0	0	0	4	14
Acbp1	FBgn0031992	FBtr0346463	protein_coding	0	4	0	45	6	0	0	20	0	5	0	0	0	0	0	0	0	0	0	4	14
Acbp2	FBgn0010387	FBtr0076915	protein_coding	0	5	0	115	2	0	0	43	0	43	0	0	0	0	1	0	0	0	0	4	28
Acbp2	FBgn0010387	FBtr0076916	protein_coding	0	5	0	89	2	0	0	43	0	23	0	0	0	0	1	0	0	0	0	4	22
Acbp3	FBgn0250836	FBtr0076914	protein_coding	0	13	2	55	0	1	6	21	0	6	2	0	0	0	3	0	0	0	0	9	24
Acbp3	FBgn0250836	FBtr0301218	protein_coding	0	9	2	57	0	0	3	21	0	1	2	0	0	0	0	0	0	0	0	9	32
Acbp4	FBgn0035742	FBtr0076925	protein_coding	0	5	0	49	1	0	0	28	0	0	0	0	0	0	0	0	0	0	0	5	20
Acbp5	FBgn0035926	FBtr0076591	protein_coding	0	0	0	41	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	19
Acbp6	FBgn0035743	FBtr0076913	protein_coding	0	7	0	36	4	0	3	13	0	4	0	0	0	0	2	0	0	0	0	5	14
Acbp6	FBgn0035743	FBtr0345590	protein_coding	0	7	0	44	11	0	3	14	0	4	0	0	0	0	2	0	0	0	0	5	14
Ace	FBgn0000024	FBtr0082780	protein_coding	0	26	10	620	41	1	24	16	0	529	10	0	0	0	8	0	0	0	0	19	15
Ace	FBgn0000024	FBtr0300486	protein_coding	0	26	10	603	29	1	17	2	0	548	10	0	0	0	8	0	0	0	0	19	12
Ace	FBgn0000024	FBtr0335223	protein_coding	0	27	11	658	13	1	24	20	0	591	11	0	0	0	8	0	0	0	0	20	15
Acer	FBgn0016122	FBtr0079685	protein_coding	0	25	6	70	2	0	7	29	0	7	6	0	0	0	1	0	0	0	0	25	25
Acer	FBgn0016122	FBtr0333416	protein_coding	0	25	6	85	28	0	7	18	0	7	6	0	0	0	1	0	0	0	0	25	25
Acf	FBgn0027620	FBtr0085845	protein_coding	0	23	8	34	0	0	3	8	0	12	8	0	0	0	1	0	0	0	0	22	12
Achl	FBgn0033936	FBtr0087488	protein_coding	0	55	10	52	15	1	16	21	0	0	10	0	0	0	0	0	0	0	0	54	0
Achl	FBgn0033936	FBtr0345529	protein_coding	0	55	10	52	16	1	16	20	0	0	10	0	0	0	0	0	0	0	0	54	0
Ack	FBgn0028484	FBtr0073211	protein_coding	0	73	20	84	3	0	2	20	0	48	20	0	0	0	2	0	0	0	0	71	13
Ack-like	FBgn0263998	FBtr0330329	protein_coding	0	45	15	179	7	0	0	11	0	137	15	0	0	0	1	0	0	0	0	44	25
Ack-like	FBgn0263998	FBtr0330330	protein_coding	0	56	19	107	7	0	0	23	0	52	19	0	0	0	0	0	0	0	0	56	25
Ack-like	FBgn0263998	FBtr0330331	protein_coding	0	46	15	178	7	0	0	11	0	137	15	0	0	0	2	0	0	0	0	44	25
Ack-like	FBgn0263998	FBtr0330332	protein_coding	0	56	19	121	30	0	0	14	0	52	19	0	0	0	0	0	0	0	0	56	25
Acn	FBgn0263198	FBtr0081144	protein_coding	0	12	10	25	2	0	1	4	0	5	10	0	0	0	0	0	0	0	0	12	13
Acn	FBgn0263198	FBtr0081145	protein_coding	0	12	10	34	5	0	0	10	0	6	10	0	0	0	0	0	0	0	0	12	13
Acn	FBgn0263198	FBtr0336842	protein_coding	0	12	10	35	5	0	1	11	0	5	10	0	0	0	0	0	0	0	0	12	13
Acox57D-d	FBgn0034629	FBtr0071607	protein_coding	0	51	16	102	3	2	5	19	0	54	16	0	0	0	3	0	0	0	0	47	23
Acox57D-p	FBgn0034628	FBtr0071606	protein_coding	0	39	11	134	0	1	14	46	0	35	11	0	0	0	4	0	0	0	0	34	43
Acox57D-p	FBgn0034628	FBtr0342891	protein_coding	0	38	11	124	0	0	5	46	0	35	11	0	0	0	4	0	0	0	0	34	42
Acp1	FBgn0014454	FBtr0079500	protein_coding	0	0	0	39	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	34
Acp24A4	FBgn0051779	FBtr0110767	protein_coding	0	14	6	113	2	0	2	56	0	8	6	0	0	0	3	0	0	0	0	11	48
Acp24A4	FBgn0051779	FBtr0305673	protein_coding	0	14	6	137	17	0	2	62	0	8	6	0	0	0	3	0	0	0	0	11	51
Acp26Aa	FBgn0002855	FBtr0079155	protein_coding	2	17	20	41	0	0	0	26	0	2	20	0	0	0	2	0	1	1	0	16	14
Acp26Ab	FBgn0002856	FBtr0079156	protein_coding	0	5	2	80	1	0	2	31	0	5	2	0	0	0	0	0	0	0	0	5	41
Acp26Ab	FBgn0002856	FBtr0079157	protein_coding	0	5	2	84	1	0	2	35	0	5	2	0	0	0	0	0	0	0	0	5	41
Acp26Ab	FBgn0002856	FBtr0342618	protein_coding	0	5	2	80	1	0	2	31	0	5	2	0	0	0	0	0	0	0	0	5	41
Acp29AB	FBgn0015583	FBtr0079716	protein_coding	0	15	7	65	3	0	0	37	0	0	7	0	0	0	1	0	0	0	0	14	25
Acp32CD	FBgn0023415	FBtr0080158	protein_coding	0	10	4	52	1	0	0	31	0	2	4	0	0	0	0	0	0	0	0	10	18
Acp32CD	FBgn0023415	FBtr0344020	protein_coding	0	10	4	52	1	0	0	31	0	2	4	0	0	0	0	0	0	0	0	10	18
Acp33A	FBgn0267327	FBtr0080270	protein_coding	0	4	0	67	12	0	1	22	0	0	0	0	0	0	0	0	0	0	0	4	32
Acp36DE	FBgn0011559	FBtr0081054	protein_coding	0	28	32	43	2	0	0	19	0	3	32	0	0	0	3	0	0	0	0	25	22
Acp36DE	FBgn0011559	FBtr0340581	protein_coding	0	28	32	44	3	0	0	19	0	3	32	0	0	0	3	0	0	0	0	25	22
Acp53C14a	FBgn0034152	FBtr0087082	protein_coding	0	8	3	73	0	0	4	46	0	1	3	0	0	0	1	0	0	0	0	7	23
Acp53C14a	FBgn0034152	FBtr0345494	protein_coding	0	8	3	82	11	0	4	44	0	1	3	0	0	0	1	0	0	0	0	7	23
Acp53C14b	FBgn0034153	FBtr0087081	protein_coding	0	8	1	60	1	0	0	33	0	2	1	0	0	0	0	0	0	0	0	8	24
Acp53C14b	FBgn0034153	FBtr0345493	protein_coding	0	8	1	66	2	0	0	38	0	2	1	0	0	0	0	0	0	0	0	8	24
Acp53C14c	FBgn0053530	FBtr0091496	protein_coding	0	10	7	55	0	2	5	34	0	2	7	0	0	0	0	0	0	0	0	8	14
Acp53C14c	FBgn0053530	FBtr0303024	protein_coding	0	9	7	55	0	1	4	34	0	3	7	0	0	0	0	0	0	0	0	8	14
Acp53Ea	FBgn0015584	FBtr0087080	protein_coding	0	12	1	56	2	0	0	15	0	4	1	0	0	0	1	0	0	0	0	11	36
Acp54A1	FBgn0083936	FBtr0110768	protein_coding	0	2	0	58	1	1	6	27	0	0	0	0	0	0	0	0	0	0	0	1	24
Acp62F	FBgn0020509	FBtr0072943	protein_coding	0	8	4	68	6	0	0	36	0	0	4	0	0	0	0	0	0	0	0	8	26
Acp63F	FBgn0015585	FBtr0073182	protein_coding	0	1	1	77	6	0	0	33	0	4	1	0	0	0	0	0	0	0	0	1	34
Acp63F	FBgn0015585	FBtr0346805	protein_coding	0	1	1	73	1	0	0	34	0	4	1	0	0	0	0	0	0	0	0	1	34
Acp65Aa	FBgn0020765	FBtr0077021	protein_coding	0	6	0	40	1	0	2	16	0	0	0	0	0	0	0	0	0	0	0	6	21
Acp76A	FBgn0015586	FBtr0075038	protein_coding	0	9	6	49	0	0	0	13	0	3	6	0	0	0	2	0	0	0	0	7	35
Acp76A	FBgn0015586	FBtr0308781	protein_coding	0	9	6	49	0	0	0	13	0	3	6	0	0	0	2	0	0	0	0	7	35
Acp95EF	FBgn0002863	FBtr0084561	protein_coding	0	1	0	24	1	0	0	9	0	3	0	0	0	0	1	0	0	0	0	0	12
Acp98AB	FBgn0263597	FBtr0310089	protein_coding	2	2	3	64	3	0	0	39	0	0	3	0	0	0	0	1	1	0	0	2	22
Acph-1	FBgn0000032	FBtr0085609	protein_coding	0	17	4	62	10	0	2	30	0	2	4	0	0	0	0	0	0	0	0	17	18
Acph-1	FBgn0000032	FBtr0085610	protein_coding	0	17	4	60	10	0	1	30	0	2	4	0	0	0	0	0	0	0	0	17	17
Acsl	FBgn0263120	FBtr0088699	protein_coding	0	18	3	307	7	0	7	14	0	277	3	0	0	0	5	0	0	0	0	14	6
Acsl	FBgn0263120	FBtr0088700	protein_coding	0	18	3	307	7	0	6	14	0	278	3	0	0	0	5	0	0	0	0	14	6
Acsl	FBgn0263120	FBtr0088701	protein_coding	0	18	3	103	1	0	4	7	0	80	3	0	0	0	5	0	0	0	0	14	15
Acsl	FBgn0263120	FBtr0100426	protein_coding	1	18	3	306	7	0	1	14	0	282	3	0	0	0	5	1	0	0	0	14	6
Acsl	FBgn0263120	FBtr0100427	protein_coding	0	18	3	311	8	0	5	15	0	281	3	0	0	0	5	0	0	0	0	14	6
Acsl	FBgn0263120	FBtr0100428	protein_coding	0	21	3	233	7	1	4	14	0	202	3	0	0	0	7	0	0	0	0	14	10
Acsl	FBgn0263120	FBtr0100429	protein_coding	0	19	3	209	7	1	6	14	0	170	3	0	0	0	5	0	0	0	0	14	16
Acsl	FBgn0263120	FBtr0100430	protein_coding	0	21	3	209	7	3	18	14	0	158	3	0	0	0	5	0	0	0	0	14	16
Acsl	FBgn0263120	FBtr0100431	protein_coding	0	18	3	112	7	0	3	14	0	80	3	0	0	0	5	0	0	0	0	14	12
Acsl	FBgn0263120	FBtr0333001	protein_coding	0	18	4	106	1	0	2	7	0	90	4	0	0	0	5	0	0	0	0	14	10
Act42A	FBgn0000043	FBtr0086029	protein_coding	0	2	0	18	3	0	0	6	0	4	0	0	0	0	0	0	0	0	0	2	5
Act57B	FBgn0000044	FBtr0071519	protein_coding	0	39	6	76	13	0	0	21	0	28	6	0	0	0	0	0	0	0	0	39	14
Act5C	FBgn0000042	FBtr0070822	protein_coding	0	20	2	38	3	0	0	6	0	20	2	0	0	0	0	0	0	0	0	20	9
Act5C	FBgn0000042	FBtr0070823	protein_coding	0	21	2	43	10	0	1	14	0	6	2	0	0	0	1	0	0	0	0	20	13
Act5C	FBgn0000042	FBtr0100662	protein_coding	0	20	2	45	7	0	0	9	0	20	2	0	0	0	0	0	0	0	0	20	9
Act5C	FBgn0000042	FBtr0100663	protein_coding	0	20	2	40	4	0	0	7	0	20	2	0	0	0	0	0	0	0	0	20	9
Act5C	FBgn0000042	FBtr0345894	protein_coding	0	20	2	60	10	0	0	21	0	20	2	0	0	0	0	0	0	0	0	20	9
Act79B	FBgn0000045	FBtr0078478	protein_coding	0	20	4	19	1	0	0	6	0	4	4	0	0	0	0	0	0	0	0	20	8
Act79B	FBgn0000045	FBtr0334090	protein_coding	0	21	4	19	1	1	1	6	0	3	4	0	0	0	0	0	0	0	0	20	8
Act87E	FBgn0000046	FBtr0082785	protein_coding	0	15	4	55	6	0	2	14	0	22	4	0	0	0	0	0	0	0	0	15	11
Act87E	FBgn0000046	FBtr0082786	protein_coding	0	15	4	50	6	0	13	14	0	0	4	0	0	0	0	0	0	0	0	15	17
Act87E	FBgn0000046	FBtr0346242	protein_coding	0	15	4	58	9	0	2	14	0	22	4	0	0	0	0	0	0	0	0	15	11
Act88F	FBgn0000047	FBtr0083143	protein_coding	0	10	0	69	6	0	0	8	0	24	0	0	0	0	1	0	0	0	0	9	32
Actn	FBgn0000667	FBtr0070343	protein_coding	0	21	2	105	0	0	1	12	0	89	2	0	0	0	2	0	0	0	0	19	5
Actn	FBgn0000667	FBtr0070344	protein_coding	0	21	2	105	0	0	1	12	0	89	2	0	0	0	2	0	0	0	0	19	5
Actn	FBgn0000667	FBtr0070345	protein_coding	0	21	2	109	12	0	1	4	0	89	2	0	0	0	2	0	0	0	0	19	5
Actn	FBgn0000667	FBtr0303048	protein_coding	0	21	2	76	0	0	0	12	0	64	2	0	0	0	2	0	0	0	0	19	2
Actn	FBgn0000667	FBtr0310657	protein_coding	0	21	2	105	4	0	1	8	0	89	2	0	0	0	2	0	0	0	0	19	5
Actn	FBgn0000667	FBtr0310658	protein_coding	0	21	2	76	0	0	0	12	0	64	2	0	0	0	2	0	0	0	0	19	2
Actn	FBgn0000667	FBtr0310659	protein_coding	0	21	2	78	0	0	0	12	0	64	2	0	0	0	2	0	0	0	0	19	4
Actn	FBgn0000667	FBtr0333801	protein_coding	0	21	2	76	0	0	1	12	0	63	2	0	0	0	2	0	0	0	0	19	2
Actn	FBgn0000667	FBtr0333802	protein_coding	0	21	2	76	0	0	0	12	0	64	2	0	0	0	2	0	0	0	0	19	2
Actn3	FBgn0015008	FBtr0083380	protein_coding	0	8	12	16	0	0	0	13	0	0	12	0	0	0	0	0	0	0	0	8	3
Acyp	FBgn0025115	FBtr0080555	protein_coding	0	9	1	82	0	0	3	46	0	0	1	0	0	0	0	0	0	0	0	9	33
Acyp	FBgn0025115	FBtr0343668	protein_coding	0	9	1	82	11	0	3	35	0	0	1	0	0	0	0	0	0	0	0	9	33
Acyp2	FBgn0038363	FBtr0083174	protein_coding	0	3	4	37	0	0	1	6	0	8	4	0	0	0	1	0	0	0	0	2	23
Acyp2	FBgn0038363	FBtr0334591	protein_coding	0	3	4	37	0	0	1	6	0	8	4	0	0	0	1	0	0	0	0	2	23
AdSL	FBgn0038467	FBtr0083373	protein_coding	0	13	4	65	12	0	1	26	0	0	4	0	0	0	0	0	0	0	0	13	26
AdSS	FBgn0027493	FBtr0083991	protein_coding	0	14	1	83	7	0	0	10	0	65	1	0	0	0	0	0	0	0	0	14	1
Ada	FBgn0037661	FBtr0081971	protein_coding	0	4	7	16	0	0	0	12	0	0	7	0	0	0	0	0	0	0	0	4	4
Ada1-1	FBgn0051865	FBtr0080289	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
Ada1-1	FBgn0051865	FBtr0345286	protein_coding	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
Ada1-2	FBgn0051866	FBtr0080287	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
